ids,labels
16368,1082
16369,771
16370,381
16371,987
16372,1146
16373,834
16374,360
16375,1031
16376,241
16377,119
16378,404
16379,86
16380,735
16381,312
16382,94
16383,480
16384,1000
16385,87
16386,621
16387,371
16388,1087
16389,860
16390,401
16391,730
16392,105
16393,300
16394,688
16395,951
16396,682
16397,1124
16398,514
16399,736
16400,610
16401,1175
16402,406
16403,825
16404,811
16405,718
16406,129
16407,786
16408,1145
16409,184
16410,815
16411,635
16412,293
16413,1129
16414,920
16415,948
16416,605
16417,1162
16418,606
16419,306
16420,693
16421,1089
16422,1187
16423,531
16424,946
16425,588
16426,250
16427,1097
16428,1133
16429,385
16430,1146
16431,925
16432,758
16433,891
16434,511
16435,661
16436,815
16437,598
16438,538
16439,281
16440,650
16441,300
16442,510
16443,489
16444,911
16445,474
16446,606
16447,322
16448,48
16449,140
16450,196
16451,367
16452,473
16453,867
16454,1213
16455,940
16456,195
16457,595
16458,917
16459,259
16460,1050
16461,147
16462,917
16463,256
16464,247
16465,1102
16466,773
16467,418
16468,121
16469,1045
16470,146
16471,221
16472,796
16473,121
16474,214
16475,934
16476,50
16477,835
16478,309
16479,930
16480,48
16481,887
16482,953
16483,982
16484,760
16485,716
16486,473
16487,759
16488,210
16489,25
16490,928
16491,1015
16492,836
16493,76
16494,74
16495,28
16496,658
16497,625
16498,269
16499,636
16500,323
16501,1063
16502,516
16503,1189
16504,859
16505,691
16506,1172
16507,902
16508,72
16509,989
16510,515
16511,548
16512,283
16513,29
16514,1138
16515,62
16516,43
16517,423
16518,368
16519,841
16520,462
16521,347
16522,209
16523,737
16524,590
16525,1173
16526,1193
16527,118
16528,420
16529,757
16530,984
16531,941
16532,975
16533,653
16534,1160
16535,214
16536,532
16537,946
16538,422
16539,45
16540,340
16541,374
16542,895
16543,1021
16544,747
16545,679
16546,663
16547,412
16548,1193
16549,510
16550,606
16551,742
16552,1106
16553,307
16554,17
16555,953
16556,465
16557,120
16558,252
16559,1068
16560,950
16561,788
16562,1065
16563,9
16564,780
16565,785
16566,45
16567,118
16568,508
16569,727
16570,728
16571,404
16572,600
16573,671
16574,1171
16575,1171
16576,338
16577,348
16578,52
16579,606
16580,481
16581,1034
16582,1095
16583,1006
16584,68
16585,717
16586,362
16587,707
16588,68
16589,688
16590,283
16591,792
16592,243
16593,164
16594,891
16595,41
16596,947
16597,525
16598,1070
16599,710
16600,794
16601,379
16602,296
16603,848
16604,763
16605,512
16606,662
16607,169
16608,1174
16609,786
16610,1112
16611,688
16612,482
16613,620
16614,1062
16615,93
16616,1167
16617,480
16618,1133
16619,1062
16620,467
16621,255
16622,737
16623,365
16624,1172
16625,183
16626,938
16627,821
16628,1087
16629,1199
16630,172
16631,1066
16632,380
16633,1167
16634,440
16635,157
16636,728
16637,507
16638,170
16639,529
16640,1025
16641,716
16642,473
16643,813
16644,827
16645,352
16646,84
16647,1129
16648,472
16649,133
16650,470
16651,102
16652,1094
16653,814
16654,224
16655,136
16656,1132
16657,128
16658,77
16659,423
16660,735
16661,116
16662,190
16663,1122
16664,775
16665,476
16666,450
16667,507
16668,881
16669,625
16670,1162
16671,978
16672,541
16673,510
16674,789
16675,846
16676,1037
16677,811
16678,695
16679,474
16680,436
16681,675
16682,1071
16683,23
16684,140
16685,798
16686,354
16687,905
16688,1102
16689,873
16690,782
16691,1118
16692,1064
16693,464
16694,1096
16695,630
16696,766
16697,991
16698,904
16699,997
16700,971
16701,731
16702,457
16703,550
16704,279
16705,876
16706,270
16707,1106
16708,961
16709,163
16710,1119
16711,50
16712,473
16713,1172
16714,665
16715,249
16716,867
16717,426
16718,511
16719,188
16720,545
16721,545
16722,741
16723,387
16724,305
16725,875
16726,1127
16727,95
16728,848
16729,386
16730,14
16731,1077
16732,827
16733,594
16734,927
16735,689
16736,1162
16737,129
16738,768
16739,712
16740,735
16741,948
16742,82
16743,610
16744,333
16745,155
16746,625
16747,1150
16748,516
16749,348
16750,835
16751,1186
16752,101
16753,1093
16754,658
16755,406
16756,467
16757,688
16758,280
16759,1172
16760,364
16761,1002
16762,891
16763,736
16764,1061
16765,229
16766,691
16767,445
16768,1017
16769,863
16770,688
16771,1162
16772,1080
16773,682
16774,97
16775,170
16776,411
16777,93
16778,208
16779,26
16780,6
16781,386
16782,468
16783,490
16784,251
16785,688
16786,1160
16787,738
16788,563
16789,872
16790,27
16791,373
16792,6
16793,502
16794,809
16795,816
16796,831
16797,406
16798,586
16799,384
16800,275
16801,991
16802,1128
16803,616
16804,991
16805,578
16806,315
16807,691
16808,511
16809,190
16810,107
16811,542
16812,682
16813,1212
16814,615
16815,1162
16816,676
16817,743
16818,1102
16819,455
16820,220
16821,8
16822,1160
16823,263
16824,322
16825,166
16826,823
16827,1001
16828,587
16829,970
16830,551
16831,924
16832,184
16833,992
16834,567
16835,399
16836,1158
16837,30
16838,796
16839,79
16840,1142
16841,115
16842,342
16843,726
16844,385
16845,516
16846,648
16847,868
16848,664
16849,471
16850,58
16851,998
16852,22
16853,126
16854,556
16855,303
16856,280
16857,1191
16858,156
16859,365
16860,1057
16861,1167
16862,653
16863,354
16864,99
16865,499
16866,1162
16867,1059
16868,217
16869,883
16870,301
16871,1038
16872,304
16873,497
16874,564
16875,625
16876,442
16877,835
16878,846
16879,468
16880,1167
16881,798
16882,382
16883,625
16884,327
16885,201
16886,380
16887,1000
16888,105
16889,811
16890,645
16891,769
16892,1133
16893,1200
16894,771
16895,927
16896,98
16897,1112
16898,258
16899,605
16900,327
16901,252
16902,886
16903,878
16904,1162
16905,26
16906,381
16907,427
16908,480
16909,888
16910,558
16911,1192
16912,101
16913,1197
16914,421
16915,1084
16916,500
16917,596
16918,45
16919,243
16920,653
16921,180
16922,1175
16923,716
16924,1153
16925,944
16926,151
16927,291
16928,48
16929,946
16930,1162
16931,1167
16932,741
16933,604
16934,661
16935,1187
16936,1131
16937,692
16938,616
16939,735
16940,410
16941,195
16942,1063
16943,356
16944,1098
16945,382
16946,891
16947,355
16948,557
16949,625
16950,460
16951,1031
16952,648
16953,1193
16954,625
16955,757
16956,998
16957,349
16958,467
16959,796
16960,1183
16961,575
16962,822
16963,970
16964,941
16965,5
16966,688
16967,813
16968,349
